78612,78611,0.0447192,30,0.139805,-0.0455611,55.6765, 
78611,78610,0.0597232,30.8117,0.467933,-7.81576e-06,70.7302, 
78610,78609,0.0756542,30.846,0.361655,-7.81577e-06,41.4714, 
78609,78608,0.0765957,30,0.239459,-0.0455611,32.5059, 
78608,78606,0.0321916,30,0.0443791,-0.460512,126.706, 
78606,78604,0.0439489,30.1761,0.271592,-7.81571e-06,74.0498, 
78604,78602,0.115944,30.846,0.554258,-7.81577e-06,27.0602, 
78602,78601,0.014541,30.1761,0.0898592,-7.81571e-06,223.809, 
78601,78599,0.260234,30.846,1.24401,-7.81577e-06,12.0564, 
78599,78598,0.0130069,49.2243,0.0149577,-7.81585e-06,265.958, 
78598,17919,0.0389897,30.1761,0.240945,-7.81571e-06,83.4684, 
17919,78597,0.0723079,30.846,0.345659,-7.81577e-06,43.3906, 
78597,83892,0.0215215,30.1761,0.132997,-7.81571e-06,151.217, 
83892,83891,0.0568559,30.8117,0.445468,-7.81576e-06,74.2972, 
83891,83890,0.0221046,30,0.0691053,-0.0455611,112.637, 
83890,71963,0.0427441,28.8394,0.567095,0.197515,-2.84217e-14, 
71963,71962,0.0190815,30,0.232973,-0.495563,382.403, 
71962,71961,0.0499144,30,0.533689,-0.337067,112.81, 
71961,71960,0.0377709,49.2243,0.0434359,-7.81585e-06,91.586, 
71960,71959,0.0582125,30,0.181988,-0.0455611,42.771, 
71959,41264,0.550905,30.846,2.63353,-7.81577e-06,5.69514, 
41264,41263,0.0263813,30.1761,0.163029,-7.81571e-06,123.36, 
41263,41262,0.00842807,30,0.0116189,-0.460512,483.963, 
41262,41261,0.0169972,30.846,0.0812528,-7.81577e-06,184.589, 
41261,41260,0.0123416,30,0.0385832,-0.0455611,201.741, 
41260,41259,0.0115108,30.846,0.0550257,-7.81577e-06,272.57, 
41259,41258,0.0209224,30,0.0654092,-0.0455611,119.002, 
41258,41257,0.0348482,30.846,0.166587,-7.81577e-06,90.033, 
41257,41256,0.0652121,30.8117,0.510939,-7.81576e-06,64.7768, 
41256,41255,0.0472271,30.846,0.225763,-7.81577e-06,66.434, 
41255,41254,0.0605436,30,0.189276,-0.0455611,41.1242, 
41254,41253,0.0598212,30.846,0.285968,-7.81577e-06,52.4477, 
41253,41252,0.0275938,42.3931,0.0247232,-7.81576e-06,356.037, 
41252,41251,0.079707,30.1761,0.492567,-7.81571e-06,40.8296, 
41251,41248,0.246842,30.846,1.18,-7.81577e-06,12.7105, 
41248,41247,0.0194661,30,0.0268358,-0.460512,209.538, 
41247,41245,0.0611074,30.846,0.292116,-7.81577e-06,51.3438, 
41245,41244,0.00505253,49.2243,0.00581033,-7.81585e-06,684.664, 
41244,41242,0.079318,30.846,0.379169,-7.81577e-06,39.5558, 
41242,41240,0.098897,30.1761,0.611156,-7.81571e-06,32.907, 
41240,41239,0.0285962,30,0.0893997,-0.0455611,87.0678, 
41239,41234,0.738472,30.846,3.53017,-7.81577e-06,4.24861, 
41234,41233,0.00775695,30.1761,0.0479358,-7.81571e-06,419.547, 
41233,80514,0.00274013,30,0.0292976,-0.337067,2054.96, 
80514,80513,0.0192459,30.1761,0.118934,-7.81571e-06,169.096, 
80513,33965,0.207192,30.846,0.990453,-7.81577e-06,15.1429, 
33965,33964,0.0532397,30.846,0.254505,-7.81577e-06,58.9313, 
33964,33963,0.0158428,30,0.0495291,-0.0455611,157.157, 
33963,33962,0.0199508,42.3931,0.0178753,-7.81576e-06,492.431, 
